,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,language_C++,language_Go,language_Java,language_JavaScript,language_Python,language_Swift,language_TypeScript,pr_points1,pr_points2,pr_points3
0,-0.29442862844729356,-0.5081049838769769,0.44804686061657334,-0.6701243019470676,0.14909277315807903,0.148113185380919,0.13968703606859786,0,0,0,1,0,0,0,751.25,1018.4,784.7
0,1.7017764944516074,0.4985383493827961,1.3330717900398898,1.8776983357889663,0.8376053791702932,0.8811958474462643,0.966609297704809,0,0,0,0,0,1,0,66222.75,90300.3,66166.8
0,-0.49673024651885495,-0.6831155253724787,0.01607040696947833,0.21565585168124407,-0.23758031649915856,-0.24031462139945128,-0.20472100972844592,0,0,0,0,0,1,0,357.25,478.7,357.4
0,0.6293341817830892,-0.7855931808489323,0.5744789933913328,0.8289556613150899,-0.014361703302595282,-0.017814815240362117,-0.09809864605703282,0,1,0,0,0,0,0,12904.5,18598.3,14176.9
0,0.26860358570367854,-0.43340942006378275,0.08982248442142138,-1.2930616800180168,0.04209921796948734,0.04641163372984117,-0.03429286209775613,0,0,1,0,0,0,0,10650.25,14852.9,11210.8
0,-0.46748181980971354,-0.3465695886373075,-0.5950182347751927,-0.9890402029566675,0.6080428422352937,0.5989970781006825,0.21553105414432924,0,1,0,0,0,0,0,4801.75,7312.1,5455.4
0,-0.5332907799052817,-0.8513884937400643,-0.7425223896790788,-0.7857751231923071,-0.6208189370980014,-0.6248389228086094,-0.5840249172288882,0,0,1,0,0,0,0,130.5,182.4,138.6
0,-0.4845434020567127,-0.8679412968567967,-0.6055542458397559,0.08686289165813645,0.926114053121028,0.9146368442044736,1.1399116741367292,0,0,1,0,0,0,0,650.0,919.1,710.6999999999999
0,-0.469919188702142,-0.5549352761117524,-0.5634102015815028,0.07897760839141556,-0.368637030695612,-0.370581415887819,-0.3309775341781323,0,1,0,0,0,0,0,1552.75,2207.3,1624.2
0,-0.2871165217700082,1.066074910515785,0.11089450655054797,1.6104748473056478,-0.02855896711723363,-0.02684802004920807,-0.014578376577771626,0,0,0,0,0,1,0,3147.5,4367.7,3255.9
0,-0.518666566550711,-0.253324903743554,-0.5634102015815028,1.1890502638286766,-0.5085533625267781,-0.5080384962923041,-0.47343520979295745,0,0,1,0,0,0,0,170.5,239.1,185.3
0,0.3100388568749622,-0.5303140212245525,1.9652324539136876,-0.4721160776938545,1.9386917841718436,1.92688544058721,1.9691389066220444,0,0,0,0,0,0,1,25654.0,36322.0,26615.2
0,-0.4260465486384299,1.687262516926625,1.8914803764617445,1.0567527334648041,1.2941491323467218,1.309101298696458,1.2951025675028145,1,0,0,0,0,0,0,89409.75,142098.40000000002,106690.1
0,-0.540602886582567,1.5387031884518314,-0.7846664339373319,-0.9899163455418587,-0.632741138606442,-0.6366872950598906,-0.5917675238538317,0,0,1,0,0,0,0,294.0,447.3,358.9
0,2.391551891008859,-0.24051519680899727,0.9537753917156114,1.0129456042052436,-0.05218461414313406,-0.04718542814494684,-0.10623589163038338,0,0,0,0,1,0,0,34769.0,49642.0,37602.4
0,-0.18962176607287015,-0.7306944368436893,-0.06821768154702801,0.7150571252402328,-0.3646119204615697,-0.3676646702386977,-0.3469097720775423,0,0,1,0,0,0,0,35285.75,49927.6,36014.5
0,-0.5332907799052817,-0.8578765271225021,-0.7635944118082053,-1.352639375811019,-0.6187407551836861,-0.6223720235033824,-0.577438288408571,0,0,1,0,0,0,0,179.5,259.1,192.5
0,-0.004381730248307921,-0.6114976184201845,0.5217989380685164,0.9358450567084173,-0.04277810653096995,-0.04717817255875497,-0.05112962643643556,0,1,0,0,0,0,0,5489.0,7930.7,5987.5
0,-0.5089170909809971,-0.10950683043284931,-0.753058400743642,-1.3981987902409618,-0.5922494046759402,-0.5960052232822213,-0.5508682608025406,0,0,1,0,0,0,0,2453.75,3386.0000000000005,2546.1
0,-0.491855508733998,-0.11141996848151688,-0.7003783454208256,0.900799353300769,-0.6046966205627342,-0.608383253325507,-0.5638599146793063,0,0,1,0,0,0,0,656.25,897.2,671.5
0,-0.545477624367424,-0.6279672416217574,-0.7846664339373319,-1.7258761171024737,-0.6170563340531359,-0.6213852637812917,-0.5752939670428898,0,0,1,0,0,0,0,1.75,1.8,1.9
0,-0.545477624367424,0.03281400440498507,-0.7846664339373319,-1.7241238319320913,-0.14872163296285518,-0.15485832723191226,-0.3481670289043261,0,0,1,0,0,0,0,2.0,2.7,2.3
0,-0.545477624367424,-0.19751118067155696,-0.5844822237106293,-1.6943349840355901,-0.5956401225361391,-0.5905345112935708,-0.5430034208749931,0,0,1,0,0,0,0,1.0,1.0,1.0
0,-0.5381655176901385,2.4709004976438886,-0.7635944118082053,1.0366014540054063,-0.6312535978677741,-0.6333642365840262,-0.5868432679489285,0,0,1,0,0,0,0,323.5,459.5,340.1
0,-0.5235413043355679,-0.6719694167411112,-0.7214503675499522,-1.1169570203945838,-0.6205564299088248,-0.624621255222854,-0.5818805958632071,0,0,1,0,0,0,0,869.25,1241.0,911.3
0,-0.5332907799052817,-0.9010469030902614,-0.7635944118082053,-1.3754190830259903,-0.5568984365334818,-0.5612074319061372,-0.5119212382128386,0,0,1,0,0,0,0,21.5,26.8,23.0
0,-0.34317600629586253,-0.7413414659841,-0.5634102015815028,-0.0848610550393404,-0.5330759091156988,-0.5338756387214607,-0.5008329314766207,0,0,1,0,0,0,0,9540.0,14425.9,10883.1
0,0.5537757461178072,-0.6421078271988654,0.9748474138447379,-1.0696453207942587,1.181708552982714,1.1743215295967633,1.2500788035836579,0,0,0,0,0,0,1,37772.25,52158.1,37644.8
0,-0.40654759749900227,-0.7126443952540866,-0.19464981432178752,-0.5938998970354324,-0.4699866813169054,-0.4710204955415159,-0.4339992539928396,0,0,1,0,0,0,0,865.0,1265.6,964.8
0,-0.026318050280163974,1.440634068478829,0.5534069712622063,-0.8786462372225752,0.21859155149260306,0.2443367694571545,0.28446714443289856,0,1,0,0,0,0,0,28567.25,41530.8,31208.3
0,-0.5113544598734256,-0.8600392049166481,-0.6687703122271357,-0.20489258921053596,-0.5624985899025842,-0.5665620545157181,-0.5232854429749342,0,0,1,0,0,0,0,207.0,272.5,215.7
0,-0.20424597942744085,-0.848809916370121,-0.7109143564853889,-1.1458697257058938,-0.6021371754682616,-0.6015992802361328,-0.5564316222610588,0,0,1,0,0,0,0,2550.5,3899.1,2993.7
0,-0.5332907799052817,-0.5996028905523818,-0.7214503675499522,-1.0065630546604916,-0.5586047332631302,-0.5630068172817145,-0.5171877473650329,0,0,1,0,0,0,0,243.0,348.20000000000005,265.8
0,-0.5381655176901385,-0.9126089112974262,-0.7425223896790788,-0.9855356326159026,-0.6278847556066735,-0.632297665413825,-0.5894101673036121,0,0,1,0,0,0,0,119.75,157.5,117.2
0,-0.15062386379401496,-0.7469145202997838,1.0802075244903708,1.1636421288581316,0.7005547508209725,0.6944951035577337,0.26505300359931244,0,1,0,0,0,0,0,8702.5,13312.2,10054.8
0,-0.30905284180186426,-0.8514716736552238,-0.015537626224211547,1.2144583987992217,-0.07224453851605134,-0.07640367373950274,-0.06584651606995454,0,1,0,0,0,0,0,1318.0,1985.7,1518.1
0,-0.3699870641125755,-0.6223941873060737,-0.3842980134839268,0.05707404376163536,-0.4215103537156133,-0.42261122446953253,-0.4130729125870386,0,1,0,0,0,0,0,903.25,1272.6,992.9
0,-0.5040423531961403,-0.5740666565984279,-0.6582343011625724,-0.5518450529462545,-0.5952026105541778,-0.5994806490681145,-0.5617889332951874,0,1,0,0,0,0,0,33.75,40.0,34.5
0,-0.2261822994592969,-0.6740489146200976,0.0582144512277315,-1.17215400326163,-0.2181766600991829,-0.2218201321964408,-0.2748445092423111,0,1,0,0,0,0,0,2240.75,3319.1000000000004,2548.0
0,-0.4333586553157152,0.9695030290156531,-0.44751407987130654,1.1058167182355119,-0.4679303750016881,-0.46888735320111374,-0.4448605560242217,0,1,0,0,0,0,0,571.25,808.1,626.8
0,0.5610878527950927,-0.4903044820328527,0.8168072478762886,0.2060182832441408,-0.14126205367041808,-0.1417474829832501,-0.1407650534259701,0,1,0,0,0,0,0,244970.75,337751.1,242270.4
0,2.37449030876186,0.9944570035634908,4.040826633632657,-0.20138801886977112,2.0000090884436945,2.011267907998356,1.9010654342118511,0,0,0,0,0,0,1,151004.0,207261.3,154471.7
0,-0.27980441509272286,1.9934477846285938,-0.14196975899897105,0.4627280607051648,-0.11089872212231633,-0.1136320864898545,-0.10472019867809407,0,1,0,0,0,0,0,1886831.5,2503913.9,1752598.1
0,4.24638961814691,0.8697703107394618,0.7219831482952189,-0.5097902088570765,0.7610189067279993,0.7747056089085694,0.7572026960637477,0,0,0,0,1,0,0,169088.75,245213.0,182495.9
0,-0.13112491265458734,-0.6963411318828328,0.14250253974423785,0.6563555720324219,-0.2082232625095674,-0.20899225580926054,-0.22498030654003667,0,0,0,0,1,0,0,11473.5,16395.0,12301.2
0,-0.4552949753475713,0.9871371710294584,-0.6055542458397559,0.42067321661598683,-0.5194911620758061,-0.5114486218024709,-0.4551421229632535,0,0,0,0,1,0,0,973.0,1351.5,1050.7
0,-0.45285760645514284,-0.7796874068726106,-0.500194135194123,0.023780625524369436,-0.540579239606332,-0.5406668673970267,-0.5021670206650412,0,0,0,0,1,0,0,415.25,603.3,456.4
0,1.899203374738312,-0.33409260136338864,-0.3842980134839268,1.3152147960962106,-0.3099010471173317,-0.2719489771958912,-0.24024549984523638,0,1,0,0,0,0,0,56837.25,81024.8,59918.7
0,-0.5308534110128532,-0.8374142679932752,-0.753058400743642,-1.159888007068953,-0.5462887709709247,-0.5502660079288364,-0.5005011553695526,0,1,0,0,0,0,0,67.0,97.5,78.7
0,-0.06287858366659073,2.087940168249739,-0.4791221130649964,0.7369606898700131,-0.4103319225765067,-0.41087168601112894,-0.40807182432049866,0,0,0,0,1,0,0,89482.75,141607.80000000002,106160.3
0,0.4562809904206692,0.17313852127899243,1.5437920113311558,2.0546791379975904,1.6788752936842324,1.712751325307317,1.1584701818520875,0,0,0,1,0,0,0,11204.25,16448.3,12666.999999999998
0,-0.33830126851100567,-0.47499937764351224,-0.3526899802902369,0.8026713837593537,-0.44292656523261015,-0.4401407207090277,-0.4340341777935836,0,0,0,0,1,0,0,345.25,458.4,367.5
0,-0.48941813984156957,0.0007897370685933457,-0.6266262679688825,-0.12165904361737115,-0.39709718512218284,-0.3985807230021451,-0.38653082402160327,0,0,0,0,1,0,0,347.0,513.7,398.1
0,-0.5259786732279963,-0.8936438906410695,-0.7425223896790788,0.4373199257346198,-0.6082623432157174,-0.6122142028348008,-0.5705024215808139,0,0,0,0,1,0,0,84.0,115.9,87.5
0,-0.5332907799052817,0.15400714079231687,-0.7425223896790788,0.40402650749735386,-0.5008531516442624,-0.5051072394707992,-0.47312788034641035,0,0,0,0,1,0,0,21.5,24.3,24.1
0,-0.28955389066243664,1.7566345661696139,0.17411057293792773,1.6709286856838412,-0.16121260004784507,-0.16186722349323357,-0.15027480436855958,0,0,0,1,0,0,0,360.5,476.3,382.9
0,0.32710043912196135,-0.6705553581834004,0.9010953363927949,1.9250100353892916,-0.18409447670441165,-0.18182734110699653,-0.20277575402700546,1,0,0,0,0,0,0,13756.5,19265.6,13985.8
0,-0.345613375188291,-0.8055563604872024,-0.46858610200043316,-0.6578583057543906,-0.4686085185737279,-0.47179684326404325,-0.44162311969525353,0,0,0,0,1,0,0,1698.5,2459.7000000000003,1879.1
0,1.5311606719816158,2.2917309603904137,0.12143051761511126,0.7860246746407207,-0.18094439043429159,-0.17273609160861594,-0.15213973532828884,0,0,0,0,0,0,1,91289.75,126905.8,93949.5
0,0.9218184488745033,0.5974392685073929,1.5016479670729028,1.2950635166368127,0.8658686532049816,0.8780179006942367,0.9175832662203903,0,0,0,0,0,1,0,71775.75,102190.8,75475.7
0,-0.3358638996185772,-0.8953074889442587,-0.4896581241295597,-1.2326078416398234,-0.47171485364565174,-0.4756495595319124,-0.4351866632181354,0,0,0,0,1,0,0,1316.25,1859.3,1402.4
0,-0.491855508733998,-0.8221091636039347,-0.7319863786145154,-1.1476220108762762,-0.5857961029420138,-0.5888076817799119,-0.5568681697703587,0,0,0,0,1,0,0,836.25,1204.8,917.9
0,-0.518666566550711,1.703732140128198,-0.7109143564853889,-0.9785264919343729,-0.6128124678281129,-0.61402084379657,-0.568920373407111,0,0,0,0,1,0,0,735.75,974.7,743.5999999999999
0,-0.1676854460410141,-0.6951766130706003,-0.4791221130649964,-0.35120840093746775,-0.20365126229807373,-0.20512502836900767,-0.16792529326457403,0,1,0,0,0,0,0,3447.0,4886.1,3662.9
0,0.07117670541697405,-0.05585578515499825,0.616623037649586,1.429989474756259,-0.05730350433207907,-0.05400567916528023,-0.046083137228928456,0,0,0,0,0,1,0,15845.0,22846.4,16920.4
0,-0.43823339310057213,-0.8462313390001779,-0.5107301462586863,-0.25045200364047876,-0.49995625208124206,-0.5035182660947853,-0.45719215006692593,0,0,0,0,0,1,0,1572.75,2158.6,1622.3000000000002
0,-0.4089849663914307,1.2932392588162676,0.026606418034041623,0.7089241271438944,0.5522819401343491,0.5513351324064591,0.07601396255214832,0,0,0,0,0,1,0,10669.0,14982.5,11130.9
0,0.8023873731455091,-0.04545829576006587,3.1241936710156497,0.559979887661389,6.989155099138226,6.975169945562258,6.942473228710706,0,0,0,0,0,0,1,4138.0,5550.900000000001,4188.9
0,1.6335301654636107,-0.46584958697597173,0.5534069712622063,0.1245370228213584,0.6734946347366771,0.6757394132518169,0.1891111988814979,1,0,0,0,0,0,0,53570.75,77738.2,58679.9
0,0.2856651679506777,-0.7233746043096568,0.8905593253282317,0.6467180035953186,-0.0870324435063372,-0.09055932239979048,-0.13003995421748957,0,1,0,0,0,0,0,14236.0,20501.2,15405.6
0,0.18085830557625432,-0.8128761930212348,0.1951825950670543,-0.39063481727107213,0.2773712862690794,0.2741499731194417,0.2946963256708144,0,1,0,0,0,0,0,11219.25,15974.2,11865.7
0,2.235560281893438,-0.08613327427304134,2.3234568301088396,-0.6052897506429182,-0.22935509123828948,-0.2063802447801967,-0.19896905974591012,0,0,0,0,1,0,0,133547.5,178289.8,127262.4
0,0.4050962436796718,0.7399264631755462,-0.7425223896790788,0.3356873858524396,-0.5992933475855143,-0.6034857326460124,-0.5597843071324822,0,0,0,0,0,0,1,18366.0,25994.2,19244.2
0,-0.4552949753475713,-0.8421555231573644,-0.46858610200043316,-0.8532381022520301,-0.465917819884667,-0.47002648023323323,-0.4355114545650546,0,0,0,0,0,0,1,115.5,146.9,122.3
0,-0.5162291976582826,0.5244904829125473,2.6711451952394283,-1.231731699054632,0.7312680919546432,0.7424182503548635,0.7005493064968408,0,1,0,0,0,0,0,3737.75,5792.6,4378.3
0,-0.2993033662321504,0.7613868812866866,-0.2157218364509141,-0.6315740281986544,-0.459267637758858,-0.46356900852249205,-0.42022181459933405,0,0,0,0,1,0,0,10848.5,16003.1,12022.5
0,-0.4991676154112834,-0.11366582619082227,-0.6160902569043192,0.7062956993883207,-0.4865027586359376,-0.4885499917810111,-0.4477103381649316,0,1,0,0,0,0,0,843.25,1081.9,791.4
0,-0.20180861053501242,0.049533167352036334,-0.16304178112809764,1.1268441402801008,-0.2994007595502648,-0.29840284445135457,-0.29499903465166993,0,0,0,0,1,0,0,3583.5,5178.3,3916.9
0,-0.5016049843037118,-0.9174333463766747,-0.6687703122271357,1.1137020015022328,-0.40759747268924973,-0.4128452054553105,-0.3788545726180735,0,0,0,0,1,0,0,233.75,339.40000000000003,254.3
0,0.42215782592667095,-0.7524875746154676,-0.19464981432178752,-0.3643505397153359,-0.34728644597590935,-0.3498594617239124,-0.3534824313775619,0,1,0,0,0,0,0,14505.25,20804.7,15701.4
0,-0.006819099140736371,0.32252964890538083,-0.3737620024193635,-0.04105392577977998,-0.5389385696739779,-0.5284919937671124,-0.480653959406741,0,0,0,0,1,0,0,1263.0,1698.6,1355.8
0,-0.48210603316428424,-0.8829136815854993,-0.5423381794523762,0.6703738533954812,-0.40501615199567914,-0.40850636491258774,-0.3659956291841349,0,1,0,0,0,0,0,211.25,308.90000000000003,241.2
0,-0.5064797220885687,-0.7989019672744456,-0.6371622790334458,0.8788957886709888,-0.04901265227391595,-0.055014205645946584,0.01725816018045308,0,1,0,0,0,0,0,1192.0,1877.6,1418.0
0,-0.4041102286065738,-0.8281812974105752,-0.4896581241295597,-0.5422074845091511,-0.5359634881966423,-0.5386280476771186,-0.5001379478418152,0,0,0,0,1,0,0,1765.5,2616.0,1967.8
0,-0.4504202375627144,-0.6753797932626491,-0.42644205774217997,0.9209506327601669,-0.024315100892210718,-0.0296631874916435,0.05519937730872801,0,1,0,0,0,0,0,125.5,167.60000000000002,135.79999999999998
0,-0.4845434020567127,-0.2173080004795082,-0.5950182347751927,-0.5492166251906808,-0.47462430832569324,-0.47815273676809855,-0.4232881243046568,0,0,0,0,1,0,0,1385.25,1983.8,1470.5
0,-0.4845434020567127,-0.9175165262918342,-0.5634102015815028,-1.0941773131796124,0.1273484276546116,0.120012300059907,0.2221805458059856,0,0,0,0,1,0,0,66.75,87.2,72.5
0,-0.5259786732279963,1.2717788407051271,-0.7635944118082053,-1.5401338890419376,-0.5924025338696267,-0.592297618738189,-0.5446553166501841,0,0,0,0,1,0,0,132.75,195.4,147.1
0,-0.46748181980971354,-0.903708660375364,-0.6266262679688825,0.09825274526562215,-0.45911450856517155,-0.46375765376348005,-0.45609554272356456,0,0,0,0,1,0,0,1834.0,2704.5,2053.3
0,-0.2993033662321504,-0.6880231403668868,0.5534069712622063,0.4399483534901934,0.3829210519171995,0.38460176171788335,0.40062370570742195,0,1,0,0,0,0,0,14279.25,19516.4,14071.1
0,-0.3309891618337203,-0.7338552736197487,-0.6687703122271357,-0.8278299672814851,-0.6116968122741121,-0.6135274639355246,-0.5704360663594003,0,0,0,0,1,0,0,2111.25,2993.1,2245.8
0,-0.40167285971414535,0.9907970872964746,-0.5212661573232495,-1.1423651553651288,0.4996711243035243,0.4995810361000358,0.12345096110271508,0,1,0,0,0,0,0,53974.75,65509.5,44401.2
0,1.6018443698620408,0.5827996034393281,2.017912509236504,1.0076887486940964,0.3958057797859546,0.40342275229952673,0.3625567628964687,0,0,0,0,0,0,1,137870.75,197097.1,143236.8
0,-0.3066154729094358,-0.818698787082397,-0.3421539692256736,0.12015630989540235,-0.18868835251500338,-0.1896488630218044,-0.12951260482625526,0,1,0,0,0,0,0,20360.5,30572.0,22909.0
0,-0.3967981219292885,-0.4116162822920045,-0.3421539692256736,1.1426147068135426,-0.04595006840018806,-0.050646342758456496,-0.052009706215184165,0,1,0,0,0,0,0,1288.5,1941.2,1491.8
0,0.19060778114596813,-0.582051928453736,0.7746632036180354,1.2617700983995468,0.25002678739650946,0.24623773303941768,0.13995245695425215,0,0,0,0,0,0,1,21216.25,30026.6,21896.9
0,-0.5430402554749955,0.9565269622507775,1.8809443653971814,-1.7039725524726934,-0.149859164115954,-0.14177650532801747,-0.19771180291912635,0,0,0,0,0,0,1,50.5,72.60000000000001,53.6
0,-0.4187344419611445,-0.7061563618716489,-0.41590604667761666,0.09562431751004852,0.15891491715310627,0.1540409992996555,0.26536033304585943,0,0,0,0,0,0,1,2723.0,3348.3,2306.7000000000003
0,-0.4772312953794273,2.053670043204042,-0.05768167048246472,-0.6692481593618764,-0.28476598375366535,-0.2533529097861949,-0.201958537089596,1,0,0,0,0,0,0,4016.0,5936.700000000001,4372.299999999999
0,-0.05069173920444848,2.140426694715358,1.733440210493295,-0.6508491650728611,3.826096598753017,3.8057992964133316,4.118115614942438,0,0,0,1,0,0,0,3415.5,4848.7,3814.9
0,-0.11406333040758819,0.0999401959386685,0.27947068358356064,0.5888925929726988,-0.31272299940098086,-0.31675222193052816,-0.33914621117215243,1,0,0,0,0,0,0,4330.5,6111.7,4504.7
0,0.8681963332410773,0.42542320395763167,0.8062712368117253,0.665116997884334,0.5938893296188514,0.5901525185328248,0.15222468053569163,0,0,0,0,0,1,0,44027.75,61575.5,45737.6
0,3.0959515009206813,-0.6545016345576248,-0.16304178112809764,1.6376352674465753,-0.3626649921418427,-0.3555260745397426,-0.3287878118714839,0,0,0,0,1,0,0,14976.5,18107.6,12989.000000000002
0,-0.4357960242081437,-0.38308557139231003,-0.18411380325722423,-1.0013061991493444,-0.5105002908465051,-0.510882686079507,-0.47630594621411376,0,0,0,0,0,1,0,1671.25,2462.7000000000003,1893.0
0,-0.5381655176901385,1.9093528904023807,-0.3632259913548002,-1.4253592103818893,-0.5570953169253643,-0.5582181303950975,-0.5302562336034354,0,0,0,0,0,1,0,281.75,390.9,282.2
0,-0.15062386379401496,-0.5961093341156846,-0.30000992496742046,1.9793308756711465,-0.1648439494981224,-0.15844984239687507,-0.1557333944248458,0,0,0,0,1,0,0,2347.75,3412.7000000000003,2602.0
0,2.5816666646182784,0.5488621980542688,2.8924014275952574,-0.1680946006325052,1.7606900343109617,1.7831377669543962,1.6776997894134156,0,1,0,0,0,0,0,34706.0,48929.6,37434.4
0,-0.011693836925593271,0.12722320811097104,0.12143051761511126,-1.2790433986549574,-0.29353809899198574,-0.2857853800637378,-0.2570962337042135,0,0,0,0,1,0,0,20631.25,29463.9,21777.0
0,-0.4406707619930006,-0.8809173636216723,-0.647698290098009,-0.055948349728030526,-0.6047184961618323,-0.6078971290506536,-0.5648831820411052,0,0,0,0,1,0,0,1293.75,1919.3,1423.8
0,0.40022150589481487,0.8290953322264862,0.6693030929724024,0.8876572145229009,-0.2681842796373389,-0.26837197320331213,-0.28178736083021705,0,0,0,0,0,1,0,12838.75,18193.1,13613.6
0,1.029062680141355,1.200160933752833,1.0696715134258077,2.03277557336781,2.5937784747622286,2.5857071779790317,2.718233478300265,1,0,0,0,0,0,0,51684.25,71185.7,51538.8
0,-0.4357960242081437,-0.11873980101554926,-0.3842980134839268,-0.26709871275911173,-0.43831081382292025,-0.44092432401774684,-0.3901768688192762,0,0,0,0,0,1,0,707.75,990.1,749.0
0,-0.5211039354431395,-0.42692138668134494,-0.7425223896790788,-1.5138496114862012,-0.5499857472184961,-0.5533786544051374,-0.49895403099659374,1,0,0,0,0,0,0,292.25,441.8,344.9
0,-0.5259786732279963,0.16074471392023304,-0.7635944118082053,-1.0740260337202148,-0.3715464853756535,-0.3757981823597548,-0.2997242248923322,1,0,0,0,0,0,0,293216.5,468787.8000000001,351538.0
0,-0.09943911705301749,0.9322384270242154,-0.0892897036761546,0.7816439617147647,-0.1947041422669688,-0.19148452632834087,-0.13525757004864222,0,0,0,0,1,0,0,25905.5,32346.1,22343.5
0,-0.30417810401700734,-0.6511744379512464,0.2162546171961809,1.0716471574130546,0.028405092934104138,0.03946078215805464,0.010067349607264832,0,0,0,0,1,0,0,2213.0,3156.2,2366.6
0,3.461556834784949,0.8969701429966048,1.1644956130068773,0.04831261790972327,1.5003922806431935,1.5094062666946961,1.5527319532111827,0,0,0,0,0,0,1,106106.5,153175.7,114036.3
0,-0.22861966835172537,1.957430881364548,0.005534395904915038,-1.3552678035665926,-0.21745476532894703,-0.1935088348758654,-0.1415333770423379,0,0,0,0,0,0,1,32327.5,44015.6,31545.4
0,-0.17256018382587102,3.018806598799245,-0.2157218364509141,-1.0389803303125664,0.5634603712734557,0.5581336166682171,0.6599294338515016,0,0,0,0,0,0,1,74291.0,101463.7,71966.1
0,0.23691779010210867,-0.6908512574823084,0.3110787167772505,0.5249341842537406,-0.18265068716393995,-0.175290057948145,-0.21957060980479207,0,0,0,0,1,0,0,6882.5,9602.0,7350.6
0,-0.31392757958672113,-0.2865136898921781,0.3742947831646303,-0.8909122334152522,-0.3568242071826618,-0.34492566311345846,-0.3538875474661922,0,0,0,0,0,0,1,47079.0,67002.1,49157.7
0,-0.2554307261684383,-0.2518276652706837,-0.6055542458397559,-0.23292915193665462,-0.5709863223526299,-0.5677882485821397,-0.5256567690454513,0,0,0,0,1,0,0,7691.0,11449.6,8650.0
0,2.2160613307540102,-0.5458686653593713,1.122351568748624,0.11928016731021115,0.2800619849581403,0.28482294040764417,0.1593142120867224,0,1,0,0,0,0,0,43598.25,61270.7,46312.6
0,-0.5162291976582826,-0.2632233136475296,-0.7109143564853889,-1.463033341545111,-0.45561441270948255,-0.4595349025998268,-0.45052868888497194,0,0,0,0,1,0,0,40.75,56.4,45.7
0,-0.4650444509172851,-0.9082003757939748,-0.5107301462586863,0.9875374692346987,-0.5092533816979159,-0.5135962753152566,-0.48706247684326387,0,1,0,0,0,0,0,377.25,537.2,408.3
0,-0.019005943602878623,0.1468536680886034,1.585936055589409,-0.5746247601612259,0.42214400110001393,0.4387719682261909,0.40984358910383634,0,0,0,0,0,0,1,69354.0,100268.4,75023.6
0,-0.06044121477416228,-0.13071770879851136,-0.647698290098009,-0.49752421266439956,-0.5587797380559146,-0.5564477673642876,-0.5095184807216518,0,1,0,0,0,0,0,20275.5,30461.0,22699.6
0,-0.5357281487977101,-0.7278663197282677,-0.7425223896790788,-0.5693679046500786,-0.5009625296397526,-0.5050346836088807,-0.45193611805495487,0,1,0,0,0,0,0,21.5,29.1,23.3
0,0.47577994156009684,0.07307308334216324,0.005534395904915038,0.7833962468851471,-0.08281045288041249,-0.0866413058561947,-0.08129331313902304,0,1,0,0,0,0,0,201399.25,296629.0,217705.7
0,-0.4552949753475713,-0.7700385367141134,-0.5212661573232495,0.029913623620707895,-0.33989249348076644,-0.34117452505227513,-0.28711673282375055,0,1,0,0,0,0,0,952.75,1409.9,1081.2
0,0.909631604412361,0.3538052970053374,0.7535911814889088,0.4863839105053275,-0.14064953689567247,-0.12992813307673615,-0.12749750152332684,0,0,0,0,0,0,1,103144.0,149071.1,111555.9
0,1.0997463780217802,1.0496884672293716,0.3426867499709404,0.6563555720324219,-0.2634810258312569,-0.2509875886876538,-0.22341572026670578,0,0,0,0,1,0,0,440374.25,619133.8,445127.7
0,-0.20180861053501242,-0.7011655669620813,0.2583986614544341,2.5803646891123155,-0.3113448366578033,-0.3101423829097582,-0.3312988331449771,0,0,0,0,1,0,0,6681.5,9505.0,7143.2
0,0.346599390261389,-0.2811069954068133,0.7009111261660923,1.6087225621352654,0.1608180942746371,0.1610063620438258,0.11991667246742302,0,1,0,0,0,0,0,198743.75,296587.9,219185.2
0,-0.1676854460410141,-0.8819155226035857,0.14250253974423785,-0.6999131498435687,0.4695702999445993,0.46335389424415846,0.5288639020393672,0,1,0,0,0,0,0,2088.75,3099.2000000000003,2366.5
0,0.21498147007025262,-0.8118780340393212,1.2487837015233836,-0.3617221119597622,0.20290674693929678,0.20020829423835915,0.11507274130423105,0,0,0,0,1,0,0,5063.25,7284.8,5609.099999999999
0,-0.3967981219292885,-0.4143612194922666,-0.41590604667761666,0.7010388438771735,-0.5650799105961548,-0.5661339749303993,-0.5297218994520523,0,0,0,0,0,1,0,3265.25,4348.4,3169.5
0,-0.513791828765854,0.5615887250736661,-0.7319863786145154,-0.44320337238254465,-0.6068841804725397,-0.6079261513954209,-0.5627947387566145,0,0,0,0,1,0,0,790.25,1120.8,839.1
0,-0.5259786732279963,-0.8251036405496752,-0.4053700356130534,-0.566739476894505,-0.18339445753327388,-0.1864709162697767,-0.17461320110704884,0,0,0,0,1,0,0,790.5,1176.2,887.9999999999999
0,-0.48210603316428424,-0.9032095808844073,-0.6371622790334458,0.21215128134047923,-0.5633079870692123,-0.5669320894115022,-0.523240042033967,0,0,0,0,1,0,0,337.25,511.1,392.6
0,-0.22374493056686848,-0.6901858181610327,-0.3632259913548002,0.11051874145829907,-0.444042220786611,-0.44035113270859116,-0.41424285991196236,0,0,0,0,0,1,0,80263.75,111847.1,81883.6
0,-0.5040423531961403,1.0355478816522636,-0.573946212646066,-0.6692481593618764,-0.49555925666253287,-0.49819992141616365,-0.4452167787918105,0,0,0,0,0,1,0,118.75,160.5,124.6
