,name,language,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,pr_points1,pr_points2,pr_points3
0,stretchr/testify,Go,414,1564,221,4152,21014.298000000003,19008.8,18558.6,20348.25,29012.3,21350.2
0,flasgger/flasgger,Python,144,15794,85,2837,6541.452,5945.0,5783.299999999999,18490.25,25490.8,18309.899999999998
0,sweetice/Deep-reinforcement-learning-with-pytorch,Python,1,44128,2,600,113.22000000000001,102.30000000000001,98.85,1.0,1.0,1.0
0,ikostrikov/pytorch-a2c-ppo-acktr-gail,Python,49,6194,26,1555,5188.473,4701.3,5189.249999999999,376.25,506.7,397.4
0,LuckPerms/LuckPerms,Java,142,14582,74,2825,3449.2140000000004,3320.6,2982.1,20914.75,29819.800000000003,22156.7
0,Ramotion/circle-menu-android,Java,4,908,8,509,1589.7420000000002,1440.1,1648.1499999999999,344.75,514.5,406.2
0,GerbenJavado/LinkFinder,Python,33,1156,13,1305,2685.978,2434.2999999999997,2701.25,338.5,478.5,359.9
0,friendlyrobotnyc/TinyDancer,Java,36,9788,5,1136,604.7280000000001,559.5,601.05,727.0,1000.0,789.6
0,urfave/cli,Go,468,11144,243,3326,27699.606000000003,25238.2,24285.5,12643.0,18152.600000000002,13612.6
0,more-itertools/more-itertools,Python,413,1871,108,4317,10315.341,9454.4,8497.1,6535.0,9419.5,7216.3
0,meetps/pytorch-semseg,Python,23,279,15,713,891.774,821.9,842.85,511.5,741.8,563.2
0,fullhunt/log4j-scan,Python,12,70,16,311,1085.58,986.8000000000001,1032.1999999999998,85.5,113.5,88.1
0,christabor/flask_jsondash,Python,31,6550,5,1154,457.87500000000006,487.8,547.6,4078.25,6452.500000000001,4872.8
0,MTrajK/coding-problems,Python,6,203,7,1170,237.096,215.10000000000002,172.05,28.75,39.699999999999996,30.6
0,quii/learn-go-with-tests,Go,231,9321,222,1146,9593.397,8773.199999999999,7637.099999999999,5476.0,8025.2,6067.2
0,SublimeText-Markdown/MarkdownEditing,Python,85,5232,65,4242,15877.107000000002,14440.500000000002,15829.05,20643.75,29765.3,21817.4
0,FormidableLabs/react-native-app-auth,Java,156,5137,112,967,7048.944,6381.3,6170.75,68118.75,95310.9,69432.2
0,felipecsl/AsymmetricGridView,Java,11,4873,5,1648,637.0290000000001,587.3000000000001,605.25,1369.0,1951.7,1423.6999999999998
0,Ramotion/garland-view-android,Java,1,16511,7,545,1554.7770000000003,1413.6,1642.6999999999998,92.0,120.9,100.1
0,RichardWarburton/java-8-lambdas-exercises,Java,21,391,13,2943,547.119,499.29999999999995,508.84999999999997,112.25,153.70000000000002,123.6
0,JuanPotato/Legofy,Python,35,6607,18,1929,14424.561,13013.699999999999,7151.05,1090.5,1620.0,1216.2
0,sucese/android-interview-guide,Java,7,9374,4,352,380.61899999999997,348.5,383.24999999999994,10.0,11.100000000000001,9.9
0,hellokaton/wechat-api,Java,5,11698,2,1239,1673.991,1514.0000000000002,1747.0999999999997,97.25,136.3,105.0
0,junxiaosong/AlphaZero_Gomoku,Python,8,8284,8,454,367.632,335.3,343.55,96.5,135.9,105.3
0,jcoleman/tomcat-redis-session-manager,Java,16,133,10,4169,216.11700000000002,205.1,173.14999999999998,409.75,628.4000000000001,482.1
0,Q42/AndroidScrollingImageView,Java,4,1591,5,2004,164.169,152.0,142.29999999999998,65.5,89.2,68.6
0,alibaba/testable-mock,Java,12,1567,7,507,2602.3950000000004,2408.5,2786.6499999999996,496.5,753.1,570.5
0,c0ny1/chunked-coding-converter,Java,2,719,2,2,3415.9139999999998,3082.1,3580.1499999999996,912.0,1083.0,752.2000000000002
0,Cleveroad/WaveInApp,Java,10,6918,6,1012,93.24000000000001,91.9,92.65,1192.0,1768.2,1353.8
0,python-twitter-tools/twitter,Python,134,725,66,5062,4729.2660000000005,4328.599999999999,3598.7,1205.25,1683.5,1287.4
0,MaartenGr/KeyBERT,Python,27,3192,11,1224,1348.65,1219.0,1348.6999999999998,1893.25,2795.6,2125.5
0,bamlab/react-native-image-resizer,Java,85,1650,54,2822,4115.88,3724.1,3737.1499999999996,15684.25,22598.6,16526.9
0,badoo/android-weak-handler,Java,2,153,4,2296,625.374,563.9,537.4499999999999,67.25,91.9,69.4
0,jrvansuita/MaterialAbout,Java,38,5227,27,1710,691.974,643.3,559.15,1181.5,1634.1000000000001,1224.3
0,dmytrodanylyk/folding-plugin,Java,2,1264,1,120,623.043,563.3,651.8499999999999,89.0,134.10000000000002,104.1
0,federicodotta/Brida,Java,1,47706,2,1772,140.193,137.5,156.75,1.75,1.9000000000000001,1.6
0,limedroid/XDroidMvp,Java,5,1676,4,645,133.20000000000002,127.6,141.0,75.5,102.9,79.5
0,pagehelper/pagehelper-spring-boot,Java,9,138,8,2155,1261.0710000000001,1142.3,1273.15,92.25,133.20000000000002,101.89999999999999
0,badoualy/stepper-indicator,Java,7,1866,5,394,172.161,162.9,163.45000000000002,436.75,651.7,488.2
0,traex/CalendarListview,Java,2,1122,1,229,169.497,153.9,178.55,9.5,10.8,9.4
0,LeonardoZ/java-concurrency-patterns,Java,4,92,4,1264,155.178,142.2,125.29999999999998,29.75,39.099999999999994,30.4
0,vekexasia/android-edittext-validator,Java,27,237,17,2237,2453.8770000000004,2218.5,1502.0499999999997,921.25,1281.4,964.5
0,alibaba/Virtualview-Android,Java,5,866,6,139,547.785,521.8,585.1999999999999,383.75,521.4,380.3
0,loda-kun/spring-boot-learning,Java,2,1070,2,35,150.849,146.0,168.89999999999998,62.5,96.4,75.0
0,valyala/fasthttp,Go,503,3092,190,3057,12859.128,11747.1,11275.25,9245.25,13207.300000000001,10080.8
0,sleekbyte/tailor,Java,205,2792,5,926,525.1410000000001,602.4000000000001,722.5,23676.75,33765.7,24873.8
0,typeorm/typeorm,TypeScript,1879,27374,431,2894,33234.066,30248.600000000002,22740.1,214622.5,307525.8,227094.4
0,feathericons/feather,JavaScript,102,16140,43,3219,3653.6760000000004,3354.6,3037.9,4587.25,6465.200000000001,5070.7
0,sqlancer/sqlancer,Java,539,4929,46,1159,2851.8120000000004,2778.4,2917.7999999999997,22660.5,33471.200000000004,25671.0
0,shekhargulati/strman-java,Java,11,251,7,555,922.4100000000001,844.1999999999999,894.5,111.5,163.0,127.2
0,williamyyu/SimpleRatingBar,Java,19,2373,7,1315,189.81,185.9,175.25,439.5,598.4,462.2
0,MSPaintIDE/MSPaintIDE,Java,10,2432,10,852,1138.8600000000001,1053.7,1037.1499999999999,2740.25,4059.4,3017.2999999999997
0,solidjs/solid,TypeScript,84,14003,147,1055,19183.464,17451.5,16661.05,27566.25,39208.3,28425.800000000003
0,goldbergyoni/javascript-testing-best-practices,JavaScript,141,10417,68,1259,3916.4130000000005,3623.1,3617.5499999999997,6601.75,10157.0,7607.9
0,microsoft/LightGBM,C++,2793,21725,286,2763,32750.55,29846.3,23103.25,92036.25,131000.5,98514.4
0,ai/nanoid,JavaScript,104,4990,119,1213,12039.282000000001,10948.599999999999,10613.5,751.25,1018.4000000000001,784.7
0,ReactiveCocoa/ReactiveCocoa,Swift,923,17092,203,4121,22520.124,21052.3,22452.449999999997,66222.75,90300.3,66166.8
0,SnapKit/SnapKit,Swift,21,2886,78,2224,6153.174,5595.099999999999,5682.65,357.25,478.7,357.4
0,uber-go/zap,Go,483,1654,131,2924,9551.106,8661.7,7209.15,12904.5,18598.3,14176.9
0,jbangdev/jbang,Java,335,5888,85,502,10410.579000000002,9546.9,8122.65,10650.25,14852.9,11210.800000000001
0,yudai/gotty,Go,33,6932,20,849,19025.622,17162.899999999998,11699.35,4801.75,7312.1,5455.4
0,HackPlan/AndroidCharts,Java,6,863,6,1081,319.34700000000004,295.4,252.2,130.5,182.4,138.6
0,Instagram/ig-json-parser,Java,26,664,19,2077,23867.442000000003,21513.2,24933.6,650.0,919.1,710.6999999999999
0,antonmedv/fx,Go,32,4427,23,2068,4158.171,3799.7000000000003,3875.0499999999997,1552.75,2207.3,1624.2
0,hackiftekhar/IQKeyboardManager,Swift,107,23915,87,3816,9334.989000000001,8537.199999999999,8404.9,3147.5,4367.7,3255.9
0,SpongePowered/Mixin,Java,12,8053,23,3335,2028.303,1905.2,1835.5,170.5,239.10000000000002,185.29999999999998
0,colinhacks/zod,TypeScript,352,4723,263,1439,39281.346000000005,35464.5,36805.549999999996,25654.0,36322.0,26615.2
0,facebook/watchman,C++,50,31383,256,3184,29469.834000000003,26949.9,27155.449999999997,89409.75,142098.40000000002,106690.1
0,WebJournal/journaldev,Java,3,29597,2,848,137.862,132.1,141.35000000000002,294.0,447.3,358.9
0,zalando/patroni,Python,1206,8207,167,3134,8975.349,8256.9,7092.65,34769.0,49642.0,37602.4
0,rnmods/react-native-document-picker,Java,147,2314,70,2794,4219.443,3839.8999999999996,3646.95,35285.75,49927.6,36014.5
0,MegatronKing/NetBare-Android,Java,6,785,4,434,350.982,329.40000000000003,346.49999999999994,179.5,259.1,192.49999999999997
0,go-chi/chi,Go,223,3747,126,3046,9118.539,8257.0,7881.599999999999,5489.0,7930.7,5987.5
0,ddd-by-examples/factory,Java,16,9782,5,382,754.2450000000001,692.8,726.8999999999999,2453.75,3386.0000000000005,2546.1
0,jakob-grabner/Circle-Progress-View,Java,23,9759,10,3006,564.768,522.1999999999999,540.9,656.25,897.2,671.5
0,niniloveyou/StateButton,Java,1,3549,2,8,376.62300000000005,343.0,377.2,1.75,1.8,1.9000000000000001
0,whwlsfb/BurpCrypto,Java,1,11493,2,10,7505.82,6772.9,3628.95,2.0,2.7,2.3
0,ssssssss-team/magic-api,Java,1,8724,21,44,702.63,768.2,839.5,1.0,1.0,1.0
0,menacher/java-game-server,Java,4,40804,4,3161,160.506,177.9,211.85,323.5,459.5,340.1
0,wuapnjie/StickerView,Java,10,3020,8,703,323.343,298.4,282.9,869.25,1241.0,911.3000000000001
0,devunwired/recyclerview-playground,Java,6,266,4,408,1292.373,1172.4,1284.5,21.5,26.8,23.0
0,jvm-profiling-tools/honest-profiler,Java,84,2186,23,1881,1655.0100000000002,1549.1,1443.25,9540.0,14425.900000000001,10883.099999999999
0,vercel/swr,TypeScript,452,3379,169,757,27758.214,25092.3,26510.85,37772.25,52158.1,37644.8
0,revtel/react-native-nfc-manager,Java,58,2531,58,1300,2615.382,2415.4,2400.1,865.0,1265.6000000000001,964.8
0,projectdiscovery/nuclei,Go,214,28418,129,975,13097.223000000002,12274.8,12686.3,28567.25,41530.8,31208.3
0,gothinkster/spring-boot-realworld-example-app,Java,15,759,13,1744,1207.125,1098.6,1121.8,207.0,272.5,215.70000000000002
0,RyanFehr/HackerRank,Java,141,894,9,670,603.729,615.7,647.25,2550.5,3899.1000000000004,2993.7
0,harjot-oberai/Croller,Java,6,3890,8,829,1266.3990000000001,1147.6,1209.1,243.0,348.20000000000005,265.8
0,asyl/ArcAnimator,Java,4,127,6,853,211.788,192.6,175.1,119.75,157.5,117.2
0,go-playground/validator,Go,163,2119,179,3306,20433.879,18479.1,12408.35,8702.5,13312.2,10054.8
0,jmoiron/sqlx,Go,98,862,75,3364,8669.988000000001,7854.2,7670.9,1318.0,1985.7,1518.1
0,bcicen/ctop,Go,73,3616,40,2043,3353.3100000000004,3082.6,2699.7,903.25,1272.6000000000001,992.9
0,greyireland/algorithm-pattern,Go,18,4197,14,1348,709.2900000000001,644.9,570.55,33.75,40.0,34.5
0,samber/lo,Go,132,2995,82,640,6448.545,5850.0,4678.7,2240.75,3319.1000000000004,2548.0
0,ginuerzh/gost,Go,47,22754,34,3240,2646.684,2444.8,2244.6,571.25,808.1,626.8
0,gitleaks/gitleaks,Go,455,5204,154,2213,7619.3730000000005,6953.599999999999,6598.299999999999,244970.75,337751.1,242270.4
0,ianstormtaylor/slate,TypeScript,1199,23054,460,1748,40214.745,36627.5,35830.95,151004.0,207261.30000000002,154471.7
0,dutchcoders/transfer.sh,Go,110,35064,63,2506,8081.577,7341.099999999999,7114.349999999999,1886831.5,2503913.9,1752598.1
0,deis/deis,Python,1967,21555,145,1396,21354.291,19584.6,19454.399999999998,169088.75,245213.0,182495.9
0,sdispater/pendulum,Python,171,2727,90,2727,6600.06,6026.8,5392.6,11473.5,16395.0,12301.2
0,QingdaoU/OnlineJudge,Python,38,22966,19,2458,1861.803,1858.2,2097.4,973.0,1351.5,1050.7
0,openatx/uiautomator2,Python,39,1725,29,2005,1540.7910000000002,1455.5,1424.1499999999999,415.25,603.3,456.40000000000003
0,rqlite/rqlite,Go,1004,7082,40,3479,5052.276,5159.1,5174.05,56837.25,81024.8,59918.7
0,geektutu/7days-golang,Go,7,1031,5,654,1453.8780000000002,1323.2,1448.0,67.0,97.50000000000001,78.7
0,icloud-photos-downloader/icloud_photos_downloader,Python,199,36200,31,2819,3523.4730000000004,3244.4,2771.2999999999997,89482.75,141607.80000000002,106160.3
0,balderdashy/sails,JavaScript,412,13180,223,4323,35326.305,32513.2,25199.3,11204.25,16448.3,12666.999999999998
0,agronholm/apscheduler,Python,86,5388,43,2894,3027.3030000000003,2841.0,2399.6,345.25,458.40000000000003,367.5
0,wzpan/wukong-robot,Python,24,11108,17,1839,3724.938,3413.7999999999997,3079.7,347.0,513.7,398.1
0,reorx/httpstat,Python,9,355,6,2477,510.48900000000003,469.40000000000003,445.8,84.0,115.9,87.5
0,fluentpython/example-code,Python,6,12950,6,2439,2145.5190000000002,1945.6,1839.8999999999999,21.5,24.3,24.1
0,goldfire/howler.js,JavaScript,106,32217,93,3885,7315.677000000001,6676.3,6462.15,360.5,476.3,382.9
0,yhirose/cpp-httplib,C++,359,3037,162,4175,6967.359,6401.2,5710.5,13756.5,19265.600000000002,13985.800000000001
0,keras-rl/keras-rl,Python,83,1414,32,1227,2636.361,2404.7,2290.95,1698.5,2459.7000000000003,1879.1
0,floating-ui/floating-ui,TypeScript,853,38650,88,2875,7015.311000000001,6526.5,6435.45,91289.75,126905.8,93949.5
0,Moya/Moya,Swift,603,18281,219,3456,22950.36,21008.5,21750.55,71775.75,102190.8,75475.7
0,ibab/tensorflow-wavenet,Python,87,335,30,571,2589.0750000000003,2351.6,2383.1,1316.25,1859.3,1402.4
0,SpiderClub/haipproxy,Python,23,1215,7,668,852.48,792.0,641.0,836.25,1204.8,917.9
0,p-christ/Deep-Reinforcement-Learning-Algorithms-with-PyTorch,Python,12,31581,9,861,441.225,444.5,468.45,735.75,974.7,743.5999999999999
0,charmbracelet/glow,Go,156,2741,31,1577,6669.657,6080.1,6209.45,3447.0,4886.1,3662.9
0,mxcl/PromiseKit,Swift,254,10427,135,3610,8897.427000000001,8162.9,7953.849999999999,15845.0,22846.4,16920.4
0,MengTo/Spring,Swift,45,925,28,1692,2159.172,1967.5,2068.0499999999997,1572.75,2158.6,1622.3000000000002
0,ianyh/Amethyst,Swift,57,26646,79,2787,18176.805,16506.0,9701.9,10669.0,14982.5,11130.9
0,postcss/postcss,TypeScript,554,10552,373,2617,116161.72200000001,105042.4,108008.2,4138.0,5550.900000000001,4188.9
0,drogonframework/drogon,C++,895,5498,129,2120,20021.958,18220.6,11321.1,53570.75,77738.2,58679.9
0,TheAlgorithms/Go,Go,342,2402,161,2716,8444.880000000001,7659.099999999999,6751.849999999999,14236.0,20501.2,15405.6
0,boltdb/bolt,Go,299,1326,95,1532,13991.994,12685.699999999999,12832.75,11219.25,15974.2,11865.7
0,nonebot/nonebot2,Python,1142,10063,297,1287,6278.3820000000005,6062.8,5765.0,133547.5,178289.8,127262.40000000001
0,kriasoft/react-starter-kit,TypeScript,391,19994,6,2361,647.019,589.6999999999999,599.25,18366.0,25994.2,19244.2
0,alan2207/bulletproof-react,TypeScript,38,974,32,1004,2677.32,2429.1,2378.45,115.5,146.9,122.3
0,JanDeDobbeleer/oh-my-posh,Go,13,17404,330,572,20901.411,19139.6,18643.3,3737.75,5792.6,4378.3
0,MaartenGr/BERTopic,Python,102,20252,56,1257,2778.552,2518.1,2597.35,10848.5,16003.1,12022.5
0,xtaci/kcptun,Go,20,9732,18,2784,2363.967,2173.8,2203.7999999999997,843.25,1081.9,791.4
0,pytransitions/transitions,Python,142,11694,61,3264,5212.116,4794.5,4390.15,3583.5,5178.3,3916.9
0,fogleman/Minecraft,Python,19,69,13,3249,3565.098,3217.2,3189.5999999999995,233.75,339.40000000000003,254.29999999999998
0,slackhq/nebula,Go,398,2052,58,1562,4483.179,4085.2999999999997,3552.85,14505.25,20804.7,15701.4
0,jesse-ai/jesse,Python,222,14976,41,1931,1565.766,1623.3,1732.15,1263.0,1698.6000000000001,1355.8
0,tidwall/gjson,Go,27,484,25,2743,3604.3920000000003,3277.0,3373.7,211.25,308.90000000000003,241.2
0,tomnomnom/gron,Go,17,1494,16,2981,9023.634,8148.999999999999,8860.699999999999,1192.0,1877.6000000000001,1418.0
0,FlareSolverr/FlareSolverr,Python,59,1142,30,1359,1611.054,1483.6,1453.1999999999998,1765.5,2616.0,1967.7999999999997
0,mailhog/MailHog,Go,40,2979,36,3029,9399.591,8498.4,9403.9,125.5,167.60000000000002,135.79999999999998
0,rtqichen/torchdiffeq,Python,26,8486,20,1351,2544.786,2317.1,2553.45,1385.25,1983.8,1470.5
0,navdeep-G/setup.py,Python,26,68,23,729,11708.280000000002,10561.3,11794.55,66.75,87.2,72.5
0,astorfi/TensorFlow-World,Python,9,26388,4,220,751.9140000000001,743.9,815.8499999999999,132.75,195.4,147.1
0,Qix-/better-exceptions,Python,33,234,17,2090,2780.8830000000003,2515.5,2083.75,1834.0,2704.5,2053.2999999999997
0,revel/revel,Go,102,2827,129,2480,15598.719000000001,14208.0,14349.3,14279.25,19516.4,14071.1
0,jasperproject/jasper-client,Python,89,2276,13,1033,458.208,451.29999999999995,446.75,2111.25,2993.1,2245.8
0,CodisLabs/codis,Go,60,23010,27,674,17375.94,15792.699999999999,10381.05,53974.75,65509.5,44401.200000000004
0,recharts/recharts,TypeScript,882,18105,268,3128,15794.856000000002,14467.4,13804.3,137870.75,197097.1,143236.8
0,json-iterator/go,Go,99,1256,44,2115,6897.429000000001,6293.4,6759.4,20360.5,30572.0,22909.0
0,gizak/termui,Go,62,6150,44,3282,9070.254,8209.199999999999,7869.0,1288.5,1941.2,1491.8
0,jquense/yup,TypeScript,303,4101,150,3418,13575.744,12301.0,10617.3,21216.25,30026.600000000002,21896.9
0,vbenjs/vue-vben-admin,TypeScript,2,22598,255,33,7488.504000000001,6953.2,5783.0,50.5,72.60000000000001,53.599999999999994
0,kamranahmedse/driver.js,TypeScript,53,2609,37,2087,12188.799,11030.3,12412.749999999998,2723.0,3348.3,2306.7000000000003
0,skypjack/entt,C++,29,35788,71,1214,5434.893,5415.400000000001,5722.2,4016.0,5936.700000000001,4372.299999999999
0,facebookarchive/draft-js,JavaScript,204,36831,241,1235,68012.25300000001,61360.6,67572.2,3415.5,4848.7,3814.9
0,gzc/CLRS,C++,178,12300,103,2650,5009.319,4541.599999999999,3758.1,4330.5,6111.7,4504.7
0,SwifterSwift/SwifterSwift,Swift,581,16213,153,2737,18810.171,17041.0,10793.0,44027.75,61575.5,45737.6
0,cookiecutter-flask/cookiecutter-flask,Python,1495,3230,61,3847,4249.08,4007.2,3906.3999999999996,14976.5,18107.6,12989.000000000002
0,Juanpe/SkeletonView,Swift,46,6493,59,835,1998.6660000000002,1866.0,1794.3999999999999,1671.25,2462.7000000000003,1893.0
0,CosmicMind/Material,Swift,4,34053,42,351,1289.376,1213.6,1022.0,281.75,390.9,282.2
0,hhatto/autopep8,Python,163,3932,48,4237,7260.399,6723.4,6384.0,2347.75,3412.7000000000003,2602.0
0,goreleaser/goreleaser,Go,1284,17697,351,1786,36571.725,33483.299999999996,32633.05,34706.0,48929.6,37434.4
0,hacs/integration,Python,220,12628,88,518,5301.360000000001,4968.4,4932.799999999999,20631.25,29463.9,21777.0
0,HackSoftware/Django-Styleguide,Python,44,508,15,1914,564.4350000000001,528.9,526.25,1293.75,1919.3000000000002,1423.8
0,xmartlabs/Eureka,Swift,389,21066,140,2991,5687.307000000001,5208.4,4579.3,12838.75,18193.100000000002,13613.6
0,sass/node-sass,C++,647,25527,178,4298,49253.364,44544.7,47530.25,51684.25,71185.7,51538.8
0,Ramotion/animated-tab-bar,Swift,46,9671,40,1673,3097.5660000000003,2830.2000000000003,3027.5,707.75,990.1,749.0
0,ange-yaghi/engine-sim,C++,11,5966,6,250,1397.601,1280.3,1470.15,292.25,441.8,344.9
0,ggerganov/kbd-audio,C++,9,13031,4,752,4113.882,3727.8,4322.500000000001,293216.5,468787.80000000005,351538.0
0,erikbern/ann-benchmarks,Python,184,22306,68,2870,6805.854,6268.1,6677.15,25905.5,32346.1,22343.5
0,python-jsonschema/jsonschema,Python,100,3270,97,3201,10202.121000000001,9451.1,8757.75,2213.0,3156.2,2366.6
0,graphql/graphql-js,TypeScript,1645,21882,187,2033,32609.358,29710.6,30843.899999999998,106106.5,153175.7,114036.3
0,xyflow/xyflow,TypeScript,131,34631,77,431,6459.534000000001,6240.2,6587.3,32327.5,44015.6,31545.4
0,wenyan-lang/wenyan,TypeScript,154,47391,56,792,18346.968,16599.7,18061.75,74291.0,101463.70000000001,71966.1
0,lark-parser/lark,Python,322,2793,106,2577,6989.337,6491.3,5470.05,6882.5,9602.0,7350.6
0,movie-web/movie-web,TypeScript,96,7654,112,961,4337.991,4153.3,3547.0499999999997,47079.0,67002.1,49157.7
0,NVIDIA-AI-IOT/torch2trt,Python,120,8071,19,1712,1077.921,1081.7,1087.85,7691.0,11449.6,8650.0
0,pion/webrtc,Go,1134,4536,183,2114,14032.953000000001,12832.8,10894.5,43598.25,61270.700000000004,46312.6
0,DropsDevopsOrg/ECommerceCrawlers,Python,13,7934,9,308,2834.1630000000005,2573.7,2163.45,40.75,56.4,45.7
0,robfig/cron,Go,34,180,28,3105,2017.6470000000002,1828.6,1640.3999999999999,377.25,537.2,408.3
0,umami-software/umami,TypeScript,217,12864,227,1322,16195.788,14954.599999999999,14481.3,69354.0,100268.40000000001,75023.6
0,apernet/hysteria,Go,200,9527,15,1410,1263.7350000000001,1238.0,1318.8999999999999,20275.5,30461.0,22699.6
0,fogleman/primitive,Go,5,2348,6,1328,2143.8540000000003,1946.6,2143.2999999999997,21.5,29.1,23.3
0,github/gh-ost,Go,420,11977,77,2872,8509.149,7713.099999999999,7449.749999999999,201399.25,296629.0,217705.69999999998
0,panjf2000/ants,Go,38,1841,27,2012,4595.733,4205.0,4502.999999999999,952.75,1409.9,1081.2
0,airbnb/visx,TypeScript,598,15352,148,2533,7628.697,7116.5,6788.249999999999,103144.0,149071.1,111555.9
0,lk-geimfari/mimesis,Python,676,23718,109,2727,5758.902,5448.0,5415.0,440374.25,619133.8,445127.7
0,geopy/geopy,Python,142,2669,101,4923,5030.298000000001,4632.7,3870.45,6681.5,9505.0,7143.2
0,cheat/cheat,Go,367,7719,143,3814,12217.77,11126.3,10330.449999999999,198743.75,296587.9,219185.19999999998
0,go-martini/martini,Go,156,496,90,1179,16917.732,15293.4,16185.3,2088.75,3099.2000000000003,2366.5
0,graphql-python/graphene-django,Python,313,1338,195,1565,12858.462000000001,11666.599999999999,10261.099999999999,5063.25,7284.8,5609.099999999999
0,ninjaprox/NVActivityIndicatorView,Swift,62,6117,37,2778,1167.8310000000001,1104.5,1029.65,3265.25,4348.4,3169.5
0,neozhaoliang/pywonderland,Python,14,17850,7,1472,531.4680000000001,528.5,556.15,790.25,1120.8,839.1
0,RomelTorres/alpha_vantage,Python,9,1179,38,1331,6978.015,6337.2,6113.7,790.5,1176.2,887.9999999999999
0,shidenggui/easyquotation,Python,27,240,16,2220,1194.804,1093.5,1122.45,337.25,511.1,392.59999999999997
0,mas-cli/mas,Swift,133,2801,42,2104,3010.32,2838.1,2682.95,80263.75,111847.1,81883.6
0,Ramotion/folding-cell,Swift,18,23548,22,1214,2226.105,2040.8000000000002,2239.5,118.75,160.5,124.6
0,NewFuture/DDNS,Python,97,328,31,2816,1565.766,1448.6,1537.4999999999998,1208.25,1677.3,1272.4
0,gaussic/text-classification-cnn-rnn,Python,3,717,3,174,500.832,457.1,511.44999999999993,33.0,47.0,35.4
0,avast/retdec,C++,281,32536,52,2254,3583.413,3422.1,3221.65,156852.0,242267.5,181245.1
0,pock/pock,Swift,26,19960,17,1334,1148.8500000000001,1101.1,1100.85,936.75,1338.6,1037.5
0,dwarvesf/hidden,Swift,6,3970,18,742,1030.635,938.1999999999999,771.0,691.0,1004.5,759.3
0,newlinedotco/FlappySwift,Swift,22,232,16,1995,1440.2250000000001,1304.2,1189.3999999999999,247.0,333.0,257.0
0,opencv/opencv-python,Python,84,1921,41,2268,6521.805,5967.0,4927.4,2680.0,3745.8,2775.0
0,kelektiv/node.bcrypt.js,C++,128,827,75,4953,23312.664,21061.5,15536.449999999999,9452.25,13667.2,10001.5
0,linyacool/WebServer,C++,2,2526,2,628,226.44,209.9,234.64999999999998,6.5,8.5,7.5
0,direnv/direnv,Go,413,2937,198,4806,17365.617000000002,15731.9,13862.55,128370.5,179513.2,128965.0
0,erincatto/box2d,C++,65,14923,15,2482,1180.4850000000001,1087.8999999999999,1109.95,38379.5,54008.0,39050.200000000004
0,wangyu-/udp2raw,C++,16,3957,16,1636,3750.579,3450.7999999999997,3400.4999999999995,3357.5,5237.6,3916.2
0,stephencelis/SQLite.swift,Swift,186,3960,88,3429,7931.394,7264.2,7463.5,13212.25,18696.100000000002,13892.0
0,bblanchon/ArduinoJson,C++,8,6119,23,1127,1813.1850000000002,1822.3,1855.9499999999998,14.75,18.4,15.7
0,ffuf/ffuf,Go,207,765,50,1809,8360.964,7557.3,8309.15,3457.75,4894.0,3826.1
0,mochajs/mocha,JavaScript,1152,23402,420,4739,114003.216,103047.09999999999,109549.65,130389.25,183951.1,133731.4
0,mac-cain13/R.swift,Swift,155,4634,59,3047,3119.877,2958.5,2868.25,14625.5,20732.5,15544.7
0,wang-xinyu/tensorrtx,C++,158,2078,67,1555,1696.635,1567.8999999999999,1369.55,23927.75,36567.5,27282.8
0,jaredhanson/passport,JavaScript,51,640,32,4433,5736.258000000001,5229.599999999999,5408.599999999999,654.5,934.2,717.2
0,tzapu/WiFiManager,C++,82,1646,75,3146,3510.1530000000002,3267.4,2953.7999999999997,2822.25,4067.6,2998.7000000000003
0,tristanhimmelman/ObjectMapper,Swift,221,1310,99,3424,6825.501,6247.4,6004.599999999999,6622.75,9446.5,7119.0
0,fonttools/fonttools,Python,853,25554,115,2762,29632.671000000002,27670.8,22403.7,87179.0,132621.9,99922.3
0,dedupeio/dedupe,Python,206,6197,50,3665,6487.173000000001,6168.2,5610.0,49877.0,69225.9,49730.7
0,KaiyangZhou/deep-person-reid,Python,17,9804,12,1794,1350.981,1222.7,1350.55,253.75,382.90000000000003,296.6
0,IBM/sarama,Go,783,10550,243,2991,15531.12,14277.9,13960.65,21292.0,31248.300000000003,23799.1
0,jpillora/chisel,Go,47,3385,37,3232,4156.506,3767.5,3213.6499999999996,1107.0,1618.1000000000001,1232.1
0,dgrijalva/jwt-go,Go,67,389,44,3393,5820.5070000000005,5275.4,5212.199999999999,1120.0,1646.9,1253.3
0,go-admin-team/go-admin,Go,142,17808,37,1307,3670.326,3444.4,3596.1999999999994,26942.75,37750.0,27867.3
0,mikefarah/yq,Go,267,11092,91,3072,4943.052000000001,4607.9,4071.0499999999997,11664.25,17107.5,13085.0
0,seleniumbase/SeleniumBase,Python,1023,12203,31,3649,17028.621,16185.9,11181.35,56408.75,80069.2,61338.1
0,yosinski/deep-visualization-toolbox,Python,7,1560,6,872,541.125,499.2,533.1,69.75,101.6,79.30000000000001
0,locuslab/TCN,Python,3,17243,2,20,480.18600000000004,434.19999999999993,462.49999999999994,14.75,19.8,16.3
0,isl-org/MiDaS,Python,17,3512,13,1495,2339.3250000000003,2115.8999999999996,2326.95,4265.5,6639.0,5028.400000000001
