,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,language_Swift,pr_points1,pr_points2,pr_points3
0,-0.40993073435303184,-0.45046265922924483,-0.5292007496295734,-1.5066287298825725,-0.7369505439505099,-0.7468256322241356,-0.7560420928034751,1,1.145,1.169,1.165
0,-0.12046496665933883,-0.6200411906828799,0.13717926309278633,0.2444221223011098,0.8448854686105868,0.9611943054479585,1.1686337739028223,1,3.959,3.497,3.651
0,-0.32479374385488685,-0.1874405094090895,-0.38433552947253874,0.4582996594391559,-0.6004759280995325,-0.6085244226960308,-0.6285369701058142,1,2.932,2.724,3.152
0,0.01575421813769318,-0.5883475479077522,-0.26844335334691094,0.48117426234162075,0.3580202111329138,0.3976168766209315,0.43803872778848774,1,3.452,2.945,3.703
0,-0.12046496665933883,-0.6072935631460205,0.13717926309278633,1.867375198230989,0.5693971742881485,0.5442161587207227,0.6548905058071374,1,4.176,3.899,4.199
0,-0.22262935525711283,-0.5209839381716875,-0.5581737936609804,-1.7731178536962877,-0.7432982005017181,-0.6887391242223315,-0.5363982318060447,1,5.217,5.293,4.927
0,-0.3162800448050723,0.3963189662811308,-0.4422816175353526,0.14606132982051107,-0.4919310010738714,-0.5061815276452332,-0.400516860172041,1,1.841,1.758,1.645
0,-0.39290333625340285,1.6570476346053968,-0.5002277055981665,-1.5272158724947908,-0.5922239745829617,-0.5953858077908608,-0.6043389176230465,1,1.158,1.25,1.19
0,0.1519734029347252,0.6192270221091504,-0.26844335334691094,-0.4967150117387505,0.4430788089191044,0.5151729047198205,0.9657424107780771,1,4.505,4.155,4.867
0,0.3137336848812007,-0.21106455310125108,-0.35536248544113175,-0.024354461802851883,-0.3789427144623644,-0.3305389915445401,-0.17901161052208997,1,5.405,5.687,4.841
0,-0.3162800448050723,0.20861307456865885,-0.47125466156675955,-1.1303415121370262,-0.21390364413094992,-0.23165362673194534,-0.12223925662021183,1,2.334,2.274,2.141
0,0.1945418981837977,2.011057437853778,0.16615230712419327,-0.26796898271410224,0.4278444331962046,0.4079894673355394,0.6018409292103004,1,4.652,4.701,3.774
0,-0.4014170353032173,-0.6324379660856974,-0.47125466156675955,-1.5603840467033647,-0.43353256080275543,-0.44394598335758595,-0.46566546301026196,1,1.598,1.523,1.324
0,-0.39290333625340285,-0.24381075227850474,-0.5581737936609804,-0.6534060416206345,-0.9362669596584491,-0.9432133497540444,-0.930081931814151,1,2.006,2.252,2.25
0,-0.23965675335674183,-0.6232573352449317,0.021287086967158537,1.3721400453926256,0.5116334996721535,0.4861296507189186,0.30588013345952547,1,3.101,2.923,2.635
0,-0.3843896372035883,-0.6272336594307409,-0.5581737936609804,-1.2504331773749664,-0.7972532811869885,-0.8069866583688611,-0.7467351495408722,1,3.243,3.114,3.417
0,-0.25668415145637086,-0.6282277404771933,-0.38433552947253874,-0.6671308033621134,-0.2748411470225492,-0.19016326387351387,0.015503503666312474,1,3.745,3.197,3.607
0,-0.4014170353032173,-0.2608270807795419,-0.5581737936609804,-0.2245072371994191,-0.9762571959310611,-0.9660330493261816,-0.9663790105383026,1,2.129,1.921,2.289
0,-0.40993073435303184,-0.6118546408885664,-0.4422816175353526,0.7110640215113923,-0.2583372399894076,-0.27660151982857933,-0.1380610601666368,1,1.698,1.912,1.699
0,-0.37587593815377385,-0.3661996717034903,0.19512535115560023,-1.5100599203179421,0.7338014789644423,0.7233162250596183,0.7181777199928377,1,1.909,1.893,1.849
0,-0.4014170353032173,-0.5891662028871836,-0.5581737936609804,-1.0857360364772197,-0.8074095316689215,-0.7834754527490833,-0.6946162672702954,1,2.0,1.911,2.151
0,-0.29073894765562885,-0.4883546897057812,-0.26844335334691094,-0.09183454036512312,-0.09774152924383872,-0.051170548297768514,-0.10176398144248545,1,3.878,3.655,4.273
0,-0.23965675335674183,0.12481788988829368,-0.4422816175353526,-0.4498220757886976,-0.7356810126402682,-0.7454426201288545,-0.6192300268432113,1,3.542,3.216,4.039
0,-0.40993073435303184,-0.6117376901772191,-0.5292007496295734,0.17351085330346885,-0.762341170155343,-0.7558152108434623,-0.7969926431589284,1,1.735,1.724,1.83
0,-0.37587593815377385,-0.6132580494247345,-0.4422816175353526,-0.2553879511177466,-0.4259153729413055,-0.413519717261403,-0.4368139388961928,1,1.944,2.0,1.939
0,-0.35884854005414485,-0.334447553572689,-0.5002277055981665,-1.187528019393188,-0.5014524859006837,-0.45846761035803707,-0.2776652091056817,1,1.209,1.159,1.22
0,-0.39290333625340285,-0.6118546408885664,-0.5581737936609804,-0.057522636011425876,-0.8213743760815797,-0.8187422611787499,-0.8398045821669021,1,1.456,1.45,1.492
0,-0.18857455905785483,0.8559937372318291,-0.12357813318987619,0.809424813991991,0.3262819283768724,0.3056465722847418,0.42966247885214515,1,3.58,3.231,3.813
0,-0.40993073435303184,-0.4962488627217263,-0.5581737936609804,-1.7548181713743158,-0.7058470268495896,-0.6583128581261484,-0.5168536509545784,1,1.57,1.411,1.663
0,-0.4014170353032173,0.641973935466207,-0.4422816175353526,-0.1501647777664084,-0.36751693267018964,-0.3436776064497101,-0.3158236764823539,1,1.451,1.615,1.502
0,-0.3673622391039593,0.9389117915770893,-0.4133085735039457,0.07858125125823982,-0.5185911585889461,-0.5290012272173704,-0.45542782542139876,1,2.936,3.296,3.022
0,0.4754939668276762,-0.40292219506655336,-0.12357813318987619,0.6939080693345436,0.3650026333392427,0.40384043104969614,0.6865341128999873,1,5.04,3.74,6.249
0,0.09237750958602368,-0.40257134293251134,-0.38433552947253874,0.7225013229626246,-0.017761056698614802,-0.028350848725631286,-0.0310312126467027,1,2.356,1.942,2.685
0,-0.3843896372035883,0.7362946841678323,-0.5292007496295734,-0.5767761218973774,-0.820104844771338,-0.8263488277027958,-0.7458044552146118,1,2.177,2.185,2.2
0,-0.21411565620729833,-0.45227539525512855,-0.47125466156675955,0.5257797380014272,-0.8645384406297958,-0.8719882268470702,-0.8174679183366549,1,3.725,2.83,3.869
0,-0.26519785050618533,-0.5222703959965083,-0.4422816175353526,0.26615299505845136,-0.773132186292397,-0.7827839467014427,-0.7951312545064078,1,3.16,2.984,3.077
0,-0.3673622391039593,-0.4539711805696649,-0.5002277055981665,0.10031212401558141,-0.8220091417367006,-0.8284233458457173,-0.9040224906788626,1,1.875,1.883,1.794
0,-0.40993073435303184,-0.6191055849921012,-0.5871468376923874,-0.4681217581106695,-1.0365599331675395,-1.0414072085189987,-1.08271580132084,1,1.027,1.024,1.013
0,-0.4014170353032173,-0.6311515082608766,-0.5002277055981665,-0.7254610407633988,-0.6874388228510856,-0.6832070758412073,-0.717883625426803,1,2.311,2.15,2.125
0,-0.22262935525711283,0.9106097194310343,-0.5581737936609804,-1.6678946803449495,-0.9508665697262282,-0.9570434707068547,-0.9514879013181378,1,5.608,5.217,5.915
0,-0.4014170353032173,-0.6196903385488379,-0.4133085735039457,0.06828767995213066,-0.38021224577260615,-0.36718881206948784,-0.2683582658430787,1,1.706,1.703,1.821
0,0.05832271338676568,-0.2550964959235225,-0.38433552947253874,-0.5493265984144196,-0.5795286614805453,-0.5912367715050176,-0.7141608481217618,1,9.239,7.765,10.77
0,-0.07789647141026633,1.7317791391563435,-0.4422816175353526,-0.5870696932034866,-0.43924545169884294,-0.41836025959488665,-0.45635851974765895,1,3.645,3.249,3.587
0,-0.10343756855970983,-0.6234912366676263,-0.18152422125269008,0.6733209267223252,0.8036257010277332,0.8885861704457034,0.9508513015579123,1,3.917,3.815,3.915
0,-0.2822252486058143,-0.16463512069635927,-0.21049726528409704,0.33706426405609236,0.10030535515385867,0.07952409470629053,0.17744431643560435,1,2.389,2.452,2.196
0,-0.20560195715748383,-0.17697342074350306,-0.5871468376923874,-0.21421366589330992,-1.0365599331675395,-1.0414072085189987,-1.08271580132084,1,3.945,3.439,4.499
0,-0.3673622391039593,-0.5826754384074065,-0.5292007496295734,-1.120047940830917,-0.6817259319549981,-0.6935796665558153,-0.8016461147902297,1,2.643,2.686,2.746
0,-0.32479374385488685,0.5057848321022359,-0.47125466156675955,-1.4391486513203013,-0.8321653922186338,-0.8401789486556063,-0.880755132522355,1,2.121,1.994,2.198
0,-0.19708825810766933,-0.4478897435796035,-0.4133085735039457,1.023302351130037,-0.24754622385235364,-0.26138838678048765,-0.3102395105247921,1,2.815,2.634,2.273
0,1.1906446870120944,0.9900192524358744,-0.23947030931550398,-0.5813510424778704,0.6925417113815886,0.656931644486128,0.8456828426904986,1,5.93,5.94,6.66
0,0.007240519087878678,-0.5675303212879267,0.19512535115560023,0.7122077516565155,0.04254168053786345,0.09542873380202267,0.2770286093454561,1,2.539,2.097,2.24
0,4.161925655397355,-0.26018385186713155,4.338270647646794,1.8788124996822215,1.520276125659145,1.474983298844868,1.1397822497887529,1,5.429,3.973,5.519
0,0.1604871019845397,1.1998288285929926,1.4989123325689129,-0.6007944549449654,-0.16439192303152536,-0.16457754011081455,-0.2767345147794213,1,3.663,3.328,2.916
0,2.382562553986124,2.6145231084060248,2.9765375781706673,0.14263013938514132,2.068078886028417,2.014358016004476,1.2970695909267433,1,4.397,3.827,2.976
0,1.3864597651578279,0.5146730861646334,0.86150536387796,1.5425558370159886,0.44498310588446693,0.4294261548123955,1.0792871185818336,1,5.15,4.787,5.012
0,7.405644993376679,0.3640405699492664,5.236435012620409,2.89101367811629,8.165637769119066,8.127271477146708,7.803553625812491,1,8.247,7.372,10.379
0,-0.27371154955599986,-0.46666033275085067,1.6148045086945406,0.7213575928175013,0.41387958878354625,0.39001031009688564,0.4194248412632818,1,2.478,2.582,2.471
0,0.4584665687280472,0.7630179217106982,1.8755619049772034,2.5421759838537015,-0.7229856995378517,-0.7295379810331224,-0.7681411190448589,1,2.821,2.435,2.912
0,4.6812612974360395,0.4335677678452568,5.700003717122921,2.1304331316093346,4.218030159922652,4.324679721171466,4.81044067255937,1,4.386,3.787,4.384
0,1.709980329050779,-0.025697675615725852,3.266268018484737,2.3065675739583136,1.0867311832116213,1.0580051521176315,0.653029117154617,1,3.668,3.672,3.509
0,-0.06938277236045183,-0.5813305052269122,0.16615230712419327,0.11289315561193707,0.749035854687342,0.7516679730128797,0.5404151036771209,1,4.574,4.435,4.742
0,0.03278161623732218,0.9227141180554834,1.6437775527259475,1.3652776645218863,0.9635866461181813,0.9342255695899782,1.9774071434230218,1,4.888,4.847,4.829
0,-0.0012731799619358222,3.5102486066152596,0.6297210116267045,0.7133514818016387,-0.6341185078209363,-0.6430997250780569,-0.717883625426803,1,5.657,6.093,5.564
0,3.940569480102178,2.7570860255384253,3.642917590893027,1.198293063333893,4.1983524246139075,4.223719838215951,3.609844991683585,1,7.106,5.805,7.485
0,-0.3503348410043303,2.72638646380975,-0.35536248544113175,0.6161344194661632,-0.816931016495734,-0.8249658156075147,-0.9291512374878906,1,2.063,2.22,1.795
0,1.2587542794106104,2.7428765141097244,0.33999057131263494,0.8437367183456882,0.7998171070970082,0.8920437006839059,1.2263368221309605,1,8.949,6.983,7.087
0,-0.4014170353032173,2.4402665484984962,-0.2974163973783179,-1.442579841755671,-0.5147825646582211,-0.5186286365027626,-0.38562575095187623,1,2.25,1.95,2.25
0,-0.11195126760952433,3.143608126541366,0.22409839518700717,0.188379345190071,1.1463991547929786,1.102261539166625,0.7935639604199218,1,2.299,2.316,2.105
0,-0.18857455905785483,3.2315550614745616,-0.15255117722128314,-1.1360601628626423,-0.3205442741912487,-0.32569844921105634,-0.23671465875022854,1,3.497,3.108,3.335
0,-0.24817045240655633,5.135629592920515,-0.09460508915846925,0.29474624868653243,0.3275514596871142,0.32362572952339563,0.3319395745948138,1,1.236,1.169,1.242
0,-0.18857455905785483,2.4098008881925157,-0.09460508915846925,0.6287154510625188,0.06412371281197167,0.07814108261100965,-0.07477384598093646,1,3.312,3.49,3.124
0,-0.39290333625340285,3.3352903424396474,-0.35536248544113175,0.5029051350989623,0.1206178561177251,0.11824843337415991,0.3393851292048962,1,1.234,1.255,1.178
0,-0.3673622391039593,2.7969077427521927,-0.4422816175353526,0.12204299677292299,-0.7947142185665051,-0.8035291281306584,-0.8472501367769845,1,1.481,1.461,1.638
0,-0.009786879011750323,3.984425265773028,0.39793665937544886,-0.3079995377934157,-0.27230208440206594,-0.29043164078138983,-0.4693882403153032,1,1.721,1.619,1.808
0,0.09237750958602368,4.630987273456767,0.28204448324982107,1.2394673485583296,0.5960573318032233,0.7094861041068078,1.3584954164599232,1,3.166,2.84,3.593
0,-0.3843896372035883,2.597272878482293,-0.35536248544113175,0.48918037335748343,-0.28563216315960316,-0.2911231468290303,-0.2525364622966537,1,1.33,1.277,1.27
0,0.3988706753793457,4.235576918391429,0.22409839518700717,0.7007704502052831,1.227014392993324,1.239179736599449,1.5772085831310934,1,3.887,3.561,3.355
0,-0.23114305430692733,3.0839047883985518,-0.18152422125269008,-1.0559990527040155,-0.30023177322738226,-0.31740037663937004,-0.5019625417344136,1,1.885,1.868,2.039
0,0.007240519087878678,2.3096326039235233,-0.26844335334691094,0.1083182350314441,0.26344012851991083,0.24756006428293775,0.348692072467499,1,2.34,1.839,2.605
0,-0.0012731799619358222,4.3463877173930285,0.311017527281228,0.8437367183456882,2.449573044756033,2.3843137514921566,2.1551697597387385,1,5.229,5.435,5.243
0,0.1690008010343542,3.6174924089207656,-0.4133085735039457,0.6401527525137513,-0.5160520959684628,-0.50203249135939,-0.2730117374743801,1,7.588,6.333,7.078
0,-0.40993073435303184,3.0379431588390493,-0.47125466156675955,-1.3831058742092623,-0.47479232838560914,-0.48128730993017427,-0.6648340488299658,1,2.088,2.198,1.763
0,-0.23965675335674183,3.3545872098119576,-0.3263894414097248,0.011101172695968596,-0.14027082813693412,-0.15904549172969035,-0.3037246502409701,1,3.361,3.256,2.794
0,-0.24817045240655633,4.375216067740146,-0.38433552947253874,0.12890537764366244,-0.5389036595528125,-0.5518209267895078,-0.5857250310978405,1,3.756,3.746,3.419
0,-0.19708825810766933,3.716666612143305,0.05026013099856549,0.6024096577246842,-0.809313828634284,-0.8111356946547043,-0.8463194424507241,1,1.674,1.651,1.734
0,-0.19708825810766933,4.716419768095995,0.07923317502997243,1.1742747302863048,0.29454364562083124,0.26553922152159154,0.3868505398441716,1,3.336,3.114,3.299
0,0.3222473839310152,2.985607715511117,-0.21049726528409704,-0.4097915207093842,0.7331667133093215,0.7620405637274876,0.9638810221255564,1,6.409,6.391,6.022
0,0.2881925877317572,4.043076047513717,0.22409839518700717,0.7854064809444029,0.7477663233771005,0.7164011645832129,0.8884947816984722,1,4.285,3.689,3.779
0,1.0373981041154332,3.3480964453321804,-0.21049726528409704,0.7225013229626246,-0.35736068218825645,-0.3471351366879127,-0.3223385367661761,1,5.151,5.347,5.105
0,-0.17154716095822584,4.009043390511642,-0.18152422125269008,0.5886848959832054,-0.9108763334536161,-0.9107125655149396,-0.8779630495435743,1,2.872,2.769,2.993
0,0.02426791718750768,2.7670268360029486,-0.38433552947253874,-0.05066025514068643,-0.8594603153888293,-0.8636901542753841,-0.8798244381960949,1,4.296,3.987,3.851
0,-0.3333074429047013,2.497280020280322,-0.5002277055981665,0.20210410693154987,-0.6442747583028695,-0.6541638218403053,-0.7513886211721735,1,1.93,1.838,2.07
0,-0.3673622391039593,2.395474426052467,-0.5581737936609804,-1.1943904002639276,-0.8359739861493587,-0.8443279849414494,-0.8137451410316137,1,1.39,1.313,1.168
0,0.04129531528713668,3.18465782622428,-0.26844335334691094,1.2223113963814811,-0.72933335608906,-0.7364530415095276,-0.6080616949280877,1,10.203,8.19,11.018
0,-0.060869073310637324,3.179804371703366,-0.4422816175353526,0.4434311675525538,-0.4595579526627093,-0.4736807434061286,-0.45542782542139876,1,5.236,4.992,5.4
0,0.9352337155176593,2.6738755944147967,0.021287086967158537,0.4194128345049657,0.19107684383613657,0.17287741113776112,0.08251349515705361,1,9.95,8.979,11.031
0,-0.20560195715748383,3.8430318557541003,-0.5581737936609804,0.8288682264590861,-0.9781614928964236,-0.9840122065648352,-1.008260255220016,1,3.842,4.1,3.512
0,-0.2822252486058143,3.2002707461891498,-0.4422816175353526,-0.5653388204461449,-0.5262083464503959,-0.5331502635032136,-0.5764180878352375,1,1.894,1.899,1.611
0,0.2541377915324992,2.38722940090248,-0.4133085735039457,0.18952307533519422,-0.5503294413449874,-0.5615020114564752,-0.550358646699949,1,4.237,3.394,4.566
0,-0.40993073435303184,4.200023902141839,-0.5581737936609804,-0.6396812798791557,-0.9007200829716828,-0.9003399748003318,-0.948695818339357,1,1.055,1.03,1.083
0,-0.39290333625340285,4.512867054995959,-0.4133085735039457,-0.8489838964367088,0.28565692644913954,0.30011452390361765,0.5199398284993941,1,1.526,1.458,1.514
0,-0.32479374385488685,3.770405464007405,0.16615230712419327,-1.115473020250424,0.6976198366225552,0.7883177935378275,0.8987324192873356,1,2.895,2.317,3.14
